-3.4559,0.18677
-2.3103,2.1772
-2.1844,2.3268
0.18487,-2.4551
-1.8785,-1.8977
-2.7586,0.43492
0.15234,-3.2473
1.7838,2.2566
0.11705,2.5919
0.28067,-2.596
2.7115,-2.2761
-2.2329,-2.6951
-1.8801,2.3516
-2.6577,-0.23417
0.40465,-2.9164
-3.2228,-0.01296
0.19086,-2.4133
1.9883,-2.1921
2.8964,0.17148
2.9875,0.091301
-3.1769,0.28393
2.096,-1.5642
-2.5285,-2.1429
-0.43667,-3.5131
0.028897,-2.8339
-2.7822,-0.26306
-3.2634,-0.052231
-3.3016,0.29033
-2.1675,-2.6632
0.1606,-3.0856
3.244,-0.28739
-0.44176,-3.1681
1.7315,-2.2425
-0.23629,-2.9279
-2.0458,2.2145
1.9584,2.3546
0.037609,3.2952
-2.3919,-1.6091
2.0762,1.9515
-0.17884,-3.1672
-2.223,-2.5823
-2.2436,-1.6038
-0.45738,-3.5309
-3.177,0.049378
-0.59159,-2.5375
-2.3756,-2.0911
-1.5293,2.0469
2.2336,-2.521
2.1098,2.3562
-2.4697,-2.1621
-2.1455,-1.994
1.9698,-1.9481
-2.2342,-1.8562
-1.7945,-2.2847
1.7629,-2.2341
-0.16941,-3.3293
-1.5913,-2.3737
-0.0065088,-2.6247
-3.0793,0.030247
-2.1742,2.1089
-2.1965,-2.1868
-2.8851,-0.25174
-3.0742,-0.18352
0.47948,2.8016
1.922,-1.9289
-1.8118,-2.2954
2.4437,-2.0292
-0.48802,-3.6385
-2.9665,-0.11435
1.8973,-2.0325
-2.3518,-1.9153
-0.17814,-3.0938
-2.1801,-2.3854
0.10447,-3.0482
-2.3915,-1.9725
-0.13052,-2.7452
2.0445,-2.0596
-2.0848,-1.4327
1.9491,-2.2246
-1.7737,-1.9078
1.8782,-2.3484
-2.1048,1.9557
-2.8791,0.3719
1.997,-2.1525
3.4521,-0.079756
-2.3703,-1.8089
-3.5846,0.30111
0.32057,2.6738
2.3239,2.2427
1.9146,-2.0778
1.8671,-2.4947
-2.1213,2.5055
-2.615,-0.06866
-0.26251,-3.2923
-0.26038,-3.2024
-2.9608,0.090893
-1.8187,1.9116
-3.4773,-0.049806
2.0165,-2.0722
-2.5803,-2.5696
2.0194,-2.3571
-1.8987,-1.8143
2.3869,-2.0914
0.20456,3.1637
-0.126,-3.0554
-0.086128,-3.1953
-2.4363,-2.0533
2.0622,-1.8847
-3.0664,0.056195
1.9241,-2.2921
2.344,1.8585
2.312,-2.3415
0.0068481,-3.0844
-2.3096,-1.8249
-3.208,0.097734
2.4914,2.3239
2.3613,-1.6586
0.21882,-3.1433
-2.9733,0.25456
1.6335,-2.024
-1.926,2.2377
-2.3591,-1.791
2.0812,-2.2694
-2.4315,2.3215
0.20852,-3.0452
1.9917,-2.0057
-0.041645,3.2282
-2.8928,-0.038233
2.2598,2.1753
-2.9177,-0.15758
-2.1767,-1.7268
-2.2721,2.0459
-0.51509,-2.5658
-1.771,1.9026
2.0857,-1.7779
-1.9764,-1.9298
0.048159,3.104
-0.30306,-2.9172
-2.6556,0.21144
-2.1285,-2.1149
1.7687,-1.9864
-2.6572,-0.24254
-2.8906,0.0052782
-3.1941,-0.11498
2.3214,-2.4083
-0.286,-3.1446
-2.0708,1.6682
0.084783,-3.1175
-3.1773,0.148
-0.13257,2.7287
-2.0297,2.0992
-1.7519,-2.068
-2.9437,-0.035323
0.14896,3.2343
0.32552,-2.9671
2.111,2.6303
-3.0478,-0.28115
-3.0944,0.047571
-1.9782,2.0489
1.9556,-2.1255
1.8641,-1.9882
-3.1718,0.2275
-2.1709,1.9442
-2.0346,2.279
0.13816,3.1201
3.3018,-0.15312
-2.1038,-2.242
-0.16945,-2.9812
-0.24228,-2.6651
2.0775,-1.9075
2.1332,-2.4502
-3.1916,-0.022809
0.019141,-2.6279
2.037,-2.2225
2.2333,-2.1206
-3.1237,-0.10943
-2.8464,0.36106
-3.0784,0.13501
0.27232,-3.0003
0.0067372,-3.1562
3.2997,0.27446
-2.517,-2.1916
-2.1096,2.3407
-2.0224,2.2316
-0.41517,3.2076
2.3407,-2.5135
-2.1989,2.1342
0.048166,-3.26
-0.067897,-2.9806
-2.0651,-2.0251
-2.1469,-2.1067
-0.10315,3.125
-2.8257,-0.077333
0.15997,-3.4921
2.1286,-2.1351
-3.0206,0.029819
-0.094999,-3.3092
-2.3685,-2.0662
-0.29398,-3.0843
2.0749,2.1444
-1.8544,2.4618
2.2637,-2.0206
1.6085,2.1493
3.2379,0.039338
-0.36397,-2.8935
2.6712,0.25992
0.023885,2.8844
-2.0372,-2.5705
-2.9686,-0.585
-1.9869,-2.1272
-0.034387,2.1868
-0.1297,-3.2427
-0.26207,-3.3187
0.22738,2.8437
-2.7808,0.086676
-1.668,1.941
-2.22,2.1349
-2.9456,0.014486
-3.2836,-0.28333
0.029739,-2.8609
0.17957,-3.2293
-0.021668,3.1151
-0.097105,-3.2034
-2.2354,1.9985
0.033286,-2.9436
-2.2229,1.9866
2.1536,2.2903
-0.38507,-2.5887
3.1529,0.0719
-2.7154,0.055338
0.23805,-2.948
-0.20844,-3.0496
1.973,-2.0321
-0.091482,-2.6262
2.1635,2.5918
1.9244,-2.1404
-3.0928,-0.016951
-2.2196,2.3324
0.22744,-2.4249
2.107,-2.2801
0.51266,2.9423
2.8198,-0.26833
1.9607,-1.6025
-2.2754,-2.2505
-2.8648,0.23263
2.3566,-1.7145
-2.9455,0.22137
1.7823,2.537
-1.7617,2.2886
0.027158,3.1327
-2.0783,-2.2033
0.25901,-2.8167
0.16219,-3.0038
2.1731,-2.4634
-2.5072,-2.3339
-2.1899,-1.9413
-0.22792,2.5199
2.0396,-1.9307
-2.0734,1.8099
0.42369,-3.8589
2.357,-1.5902
2.0665,-2.1644
0.19975,-3.1271
0.14545,-3.4455
2.242,1.9542
0.031942,-3.4607
0.031687,3.3441
2.1722,1.8
-2.2211,-2.3634
1.9794,-2.3731
-0.013616,-3.4211
1.8038,-2.1238
-2.2511,1.9812
-2.1293,2.2127
-2.3584,2.1467
2.237,-1.9836
-2.7313,0.11854
-3.0734,-0.13338
-2.0802,-1.9373
-2.1161,-2.0971
-2.549,-2.0814
2.8653,-2.0653
-0.070997,3.008
1.8653,1.9663
-1.6507,-2.1593
-2.3089,-2.4271
6.1989e-05,3.0275
-0.012527,-3.3565
-2.3822,2.0596
1.7249,-1.9466
3.0932,0.24531
2.4907,-2.2301
0.17019,3.0907
0.56128,3.0949
-2.343,2.2396
-0.20555,-2.8111
-3.3623,0.22262
2.0483,-2.0123
-2.4571,-2.1615
2.0586,-1.8034
0.07981,-3.1219
-1.9609,-2.3051
-0.085177,-2.8891
-3.2215,0.43068
2.0679,2.1342
-2.9665,0.014651
-1.9592,1.861
-2.8851,-0.015193
-0.068703,-3.0195
-0.047961,2.5383
-2.0891,-2.0122
-2.2729,-2.2394
-3.4522,0.19684
2.0033,-2.2811
0.094219,2.819
-1.9238,-2.2884
-3.1268,-0.13838
-2.2352,-2.1143
-2.2977,1.8997
1.6585,-1.9966
-2.8655,0.2405
0.11803,-2.9223
2.2337,-2.5093
2.7797,0.48833
2.359,2.2828
-0.11101,-3.1026
-1.84,-1.7878
-3.2939,0.32853
0.25641,3.2596
-2.2886,1.931
2.2068,-2.3032
-2.0154,2.5566
0.13536,-3.2643
2.217,-2.1391
0.24522,3.3147
-1.7459,2.2858
2.2021,-2.0579
0.50797,-3.2435
2.0078,-2.6734
2.2113,-2.3061
0.4637,3.1705
2.2993,-2.3152
0.061924,-2.9887
1.9489,-1.7273
-1.8377,1.8337
-2.4531,-1.8742
2.5691,-1.9199
0.057493,-2.9666
-1.8885,-2.004
-1.8495,2.0528
-1.9965,-2.2753
-2.8368,0.28055
-0.13503,-2.9683
2.0144,-1.9896
1.8255,-1.9647
-0.32733,-3.2663
3.2077,-0.081437
-2.4898,-2.0954
-2.1293,-2.5566
1.7854,-2.2982
-2.3161,-2.5129
-2.0187,2.3613
-1.8853,-1.9959
-2.0355,-2.3056
3.1806,-0.36419
-0.31186,-2.646
-1.6672,-2.2214
-1.9674,2.2536
-1.7732,-2.2093
-0.33585,2.7887
2.3151,-2.3881
-1.9668,2.1833
0.21183,-2.5606
-1.909,-2.0258
-2.9332,0.084034
-0.19177,-3.2734
2.1096,2.2854
-1.6785,-2.0533
1.9183,-2.343
-0.51153,2.9789
2.7784,-0.013015
-2.5341,-2.2576
-2.3381,2.1766
-0.20299,-2.616
-2.9339,-0.33456
2.0335,-1.9106
0.015859,-3.2206
1.9354,-2.2969
0.30205,3.0596
-3.4464,0.11357
-2.8117,1.7292
-0.060377,2.8646
-0.13928,-3.2752
0.27472,3.1153
-3.1717,0.15242
2.0964,-2.1478
1.9836,-2.337
2.8361,-0.25814
-2.8061,0.063023
2.257,-2.2046
-1.4261,1.8047
-2.9854,-0.11247
-2.2452,-2.3393
-2.3015,2.1049
-2.4874,-1.8299
2.259,2.337
2.2895,-2.1611
2.8329,-0.18656
0.16519,-2.9666
-0.061118,-2.9236
2.7425,0.16287
-0.24139,2.8512
-2.2136,-2.2347
0.1226,-2.8493
0.1596,-2.8868
2.0335,-2.1606
-2.2422,-2.0828
0.46039,-3.009
-2.7341,-0.011464
-2.1924,2.1488
1.6017,-2.1616
2.6764,2.2131
-0.27591,-3.0152
2.6445,-1.8935
-0.23779,2.9058
-0.090238,-2.855
1.957,-2.1569
-2.7729,-0.04657
1.9753,-2.2505
1.4122,-1.7813
-3.1765,-0.2121
2.3028,-1.9008
2.0722,-2.3493
-2.7166,-1.9784
2.206,-2.4553
-2.6045,1.9526
0.44797,-3.1527
1.8704,-2.2765
-2.0735,-2.088
2.38,-2.0248
-2.078,-1.6524
1.7705,2.1219
0.056808,2.6944
-2.9404,0.18409
-2.1929,-2.2192
2.5943,-1.9379
-1.9665,-2.0857
-2.3376,-2.6629
-0.012631,3.0674
-1.987,-2.4297
-2.3188,2.2984
2.1464,2.0963
1.9793,-2.5575
2.164,-2.4845
-2.0315,2.2417
1.7614,2.4387
0.2168,2.9389
3.0299,0.15496
-2.6477,2.4438
2.4269,-2.082
-0.21783,2.8043
1.9402,-2.4097
-2.364,-2.1723
0.20958,-2.7708
1.6532,-2.1265
-1.9693,2.3081
-3.0814,-0.39029
1.6879,1.8476
0.053427,2.645
1.9221,-2.158
-0.15234,2.1047
2.076,-2.243
2.0251,-2.2905
0.2263,3.2198
-0.091709,-3.0609
-1.8706,-1.9166
-0.10702,-2.8719
1.8641,-2.3197
-0.16111,-2.6826
-2.1746,-2.5014
1.7957,-1.9842
-2.2265,2.4917
-1.6367,2.4398
0.44446,2.7399
-3.4708,-0.58801
0.32405,2.8899
2.2167,2.0903
-1.9558,2.227
-0.15729,-2.9334
0.13255,-2.7986
1.9985,-2.2518
0.093264,-2.9641
-2.0607,1.8609
-2.0047,-1.6811
-0.24378,-3.0661
-2.1018,2.2046
2.0078,-2.3557
1.9182,-2.1618
0.19512,2.811
-2.0317,-2.1597
-1.8962,2.2056
-2.7519,0.013614
-2.0518,1.8006
2.5718,-2.1623
-2.3598,-2.011
-2.6318,-0.02574
1.8664,-1.8505
-0.095623,3.3237
1.7813,2.3172
-2.1952,-2.512
-2.1671,-1.9945
-2.1486,-2.3887
0.28065,-2.7811
-2.3827,2.3485
-1.9477,2.4121
2.2725,-1.7856
2.1329,-1.8091
2.1804,-2.1806
-1.9348,2.4603
0.021824,-3.4114
-1.9463,-1.8437
-0.27637,3.2064
-0.21509,2.8234
2.5065,-2.2328
0.46847,3.2719
-0.23019,-2.4997
-3.2889,0.019719
-2.5982,-2.0896
-0.19829,-2.6152
-2.02,-1.745
-0.23686,2.6566
-1.7187,-2.0008
0.31669,2.96
-1.6846,-2.2605
2.3472,-2.5875
-2.2984,2.5475
2.1649,-1.7643
-0.13081,2.9628
-2.0771,2.1904
0.13167,-3.2535
-1.9269,2.2057
2.1448,-2.4887
-2.5687,-0.20061
-1.862,-2.5324
-1.7934,2.186
-2.2358,2.0524
-0.43744,-2.8759
2.5612,2.0505
-2.8503,0.48767
0.05378,2.9156
0.13091,-3.1041
2.6541,1.8871
-2.493,-1.8996
-2.1919,-1.9541
-2.2068,1.9639
-2.4418,1.9678
1.9753,1.9732
-0.21443,3.3187
-2.3367,1.9808
-3.1997,0.41899
-2.9435,0.039312
-0.041551,-2.9044
0.080773,-2.6649
-2.4207,2.3919
-0.13445,-3.3388
1.8594,-2.2886
-0.027024,-2.7284
-2.0028,2.2257
-3.566,0.093735
-3.4894,-0.018893
-2.2404,2.2125
-1.643,-2.2325
-2.7719,-0.11722
-0.30228,2.5731
-1.9003,1.5682
-0.046613,-3.075
-2.1211,-1.8911
-3.1361,0.22999
0.12841,-3.1307
0.18089,-2.8885
1.8637,-2.2079
2.0803,-2.2271
2.0982,-1.9357
2.1618,-2.149
-2.0534,-1.8849
-2.5721,-0.031706
0.2088,3.0506
-2.192,1.9313
-0.097399,3.0121
2.0213,-1.8732
0.14158,-3.2392
-0.080008,-2.6686
2.2963,-2.0556
1.7894,-1.8821
0.16259,2.7918
-2.8814,0.09772
-0.10141,2.9322
0.31023,-3.2702
1.6945,-2.0727
2.104,-2.1954
2.2519,1.7529
2.361,2.0415
2.1363,-2.1937
-1.907,2.1981
1.9842,-2.0223
1.9921,-2.0369
-2.0141,2.0712
2.3124,-2.4088
0.28544,3.1687
-3.2453,-0.035406
0.40892,3.1868
0.14578,-2.4553
2.0161,-1.9743
2.5009,-1.9491
-0.072603,2.9249
2.1289,-2.0742
-0.14422,-3.1854
-2.0393,1.8085
-0.40298,-3.1742
2.3081,2.6149
-2.7371,0.04283
1.9647,2.1572
1.9124,-2.1173
1.9985,-2.3413
0.11983,-2.8308
-3.3068,0.26063
0.17913,2.8612
-2.9925,-0.28626
2.713,-2.5181
0.25768,2.9112
2.0538,-2.3783
-3.2569,0.42632
-3.0656,-0.51648
2.189,-2.1504
2.2402,-2.3024
-2.4188,-2.2373
-2.5716,1.877
-3.2112,0.28553
0.15819,3.2516
2.3459,1.7841
-1.7027,-2.2561
2.052,1.6341
1.6832,-2.1036
-1.9342,2.1754
-2.0169,-2.0472
-2.4527,-2.0346
-0.36414,-2.9196
-0.30112,2.8492
0.15681,-2.9544
-2.2158,2.5366
-2.4434,2.1554
-1.8616,-1.9232
0.054306,-2.8782
1.5202,-2.2589
-0.32043,3.2368
2.2781,-2.0456
2.5578,-0.56664
-2.1096,1.806
-2.8541,0.28168
2.3378,-2.311
2.1353,1.5388
-1.9104,-1.7025
-0.27146,-3.0922
-0.19852,-2.8167
-2.4348,-1.9526
2.5283,1.9844
-3.1116,-0.36952
0.20733,-3.1217
-3.3428,-0.46193
2.6429,0.39008
1.8309,2.0365
2.3791,-2.193
-2.094,2.0704
1.4099,1.7389
-3.2988,0.31751
2.1861,1.6519
1.8631,-2.1952
0.052791,-2.7698
-2.9524,-0.037672
-2.9635,0.058026
-2.0239,-2.3897
-2.0746,2.1687
0.006665,3.0849
-0.060503,-2.6222
-0.16446,-2.8488
0.34805,2.8761
2.2639,-2.5366
1.5956,-1.92
1.7845,-2.1647
-2.4994,-2.2552
2.4828,-2.0076
2.1588,1.8175
-0.73811,2.8063
1.9001,-2.1456
1.9435,-2.282
0.12183,3.1074
0.22542,-3.022
-0.22187,3.597
-0.26982,-3.0031
-2.1692,-2.5119
1.866,-2.1309
2.3061,-2.2848
-0.1628,-3.1367
2.5624,-1.8431
2.9062,0.10204
-2.8163,0.71841
2.1534,2.1393
2.1424,-2.1451
-2.8434,-0.10358
-0.076389,-2.5363
-1.9315,-2.2911
-1.8266,2.1346
-2.1939,-2.2307
1.9899,-1.9271
0.09683,-2.8054
-2.0669,1.9899
-2.6532,0.58312
0.12013,-2.822
0.60266,-2.9501
-0.18222,3.3756
-2.3042,-1.6431
-0.0087481,3.4037
-0.37922,-3.2891
0.40223,-2.8183
-2.0707,-1.9374
-0.093816,-3.0574
-3.0184,-0.22118
-2.3589,2.3407
-3.3437,-0.049248
-2.0102,2.2968
0.0054435,-3.3943
0.54393,-3.3655
2.6195,-2.113
2.9581,0.20581
0.020625,-2.7814
-0.43942,-2.7562
-2.7146,0.040982
0.39159,-3.1729
1.5518,-1.8573
1.7888,-2.4527
-0.077086,-2.6444
-2.6541,-0.16823
0.24317,-3.0729
-0.32586,3.0945
2.1875,-2.1938
2.8921,-0.16462
2.0475,-2.0012
2.0507,-2.2531
2.259,-2.1687
-0.1748,2.4501
2.0482,-2.1297
-2.8131,-0.096961
-1.84,-2.1577
0.16673,2.5781
0.27956,2.7608
1.8472,-2.0579
-0.50458,-2.5838
2.1843,-2.5759
-1.9213,2.0503
-2.8068,-0.12443
-2.2856,-2.0528
0.079449,-3.046
1.6093,-2.0748
0.073009,-2.9494
0.33022,-3.1262
-3.0808,0.25775
-3.0445,0.25852
-2.9122,-0.17266
-1.706,-1.9077
-3.262,0.06247
-1.9888,-2.3272
2.1002,-2.302
2.7754,0.1438
0.020732,2.4141
-3.0741,-0.12926
2.0429,-2.3861
-3.1176,-0.3116
0.017488,-3.4607
2.6161,1.8656
-1.7764,-1.7149
1.8841,-2.1561
2.1223,-1.7194
2.1489,1.951
-3.3825,0.44604
-2.1317,2.1092
-0.039066,-2.8792
2.1631,-2.2043
-2.2041,2.2819
-0.040602,-2.8791
-2.655,0.21523
-0.075952,-2.9726
-1.7167,-2.336
1.8452,-1.9204
0.23179,-2.9126
-2.0559,-2.3255
2.058,-1.983
0.16474,-2.725
-3.1058,0.32233
-3.2518,0.0047607
-2.184,-2.558
-3.1136,-0.16686
0.020435,-3.1908
-2.6863,1.8269
-0.23897,-2.4722
0.14846,-2.8177
0.17374,2.9132
0.15301,-2.9981
-2.4654,-2.1107
-1.8665,2.0402
-0.34218,-2.8863
-2.3429,0.20085
0.22373,-3.1269
-2.8684,0.062314
-0.25728,-3.3155
-3.2939,-0.57427
0.13774,-2.7893
2.0858,-2.1197
2.5507,-2.1496
2.4994,-2.2234
-2.8751,0.083917
0.22546,-2.8777
-2.2897,-2.1396
-0.15148,-2.8152
2.4203,-2.7791
-1.9439,-2.0801
-2.3379,2.3411
2.9682,0.076508
-2.1196,-1.958
-2.2565,-2.0034
-1.8228,2.2557
-0.16353,-3.0127
2.1271,-2.1145
0.016105,-2.8321
2.3096,-1.8957
-3.3907,-0.37827
2.1389,-1.8627
2.2394,-1.7017
-0.14185,2.5926
1.9384,-1.9467
0.30203,-2.9285
-0.11923,-3.0063
-3.0154,-0.39028
-2.345,2.5814
0.040674,-2.9917
2.1091,-2.2171
-0.61865,-3.2588
2.6729,1.8547
0.045464,-3.1344
2.371,-2.0946
2.0605,-2.1316
-0.26832,-2.8747
1.6712,-2.2578
2.1385,-2.0534
0.13511,-3.6254
2.1018,2.3266
2.249,-2.4651
-2.2416,2.1999
-0.12443,-3.1088
-2.8471,0.33828
-2.9648,-0.20768
-2.6782,-0.43492
1.8784,-2.0134
-2.7729,-0.15658
2.8583,-0.44504
-2.5835,-2.4129
-0.19976,3.0483
-2.0278,-2.0771
-0.0582,3.2426
2.6527,-1.7522
-0.045325,-3.0399
-2.9974,0.22863
1.8898,-1.9494
-2.3518,-2.3149
2.3756,-2.2727
-2.3077,2.5131
0.02037,3.1037
-2.9364,0.09099
-0.41544,-3.3166
-2.0538,-1.8472
-0.068391,-2.8535
-2.0943,-2.2349
2.1424,-1.8068
-1.8834,-2.3371
-2.0086,-1.9641
-2.1427,-2.0188
-2.1227,-2.465
1.9819,-1.6864
-2.1753,-2.1938
-0.082445,-3.2144
2.3115,-1.8522
2.2088,-1.9013
-1.6672,-1.8939
-0.4281,-3.5142
0.041458,-2.9586
-0.24185,2.9127
0.12356,-2.7909
2.2558,-2.4767
2.3114,1.7976
-2.0894,-2.068
-1.999,1.9624
-2.083,2.4517
2.193,-2.0634
0.24343,-3.2978
-2.7283,-0.58316
-2.0537,-2.6361
-2.5272,-0.2845
2.1823,-2.0717
0.21823,-3.4011
-2.7911,-0.20478
1.9094,-2.3321
-0.020218,-2.9048
2.8457,-0.093513
-0.519,-3.1206
-2.3424,-2.2681
2.0574,2.186
2.7606,0.12182
2.0817,-1.9209
-2.1258,-2.4457
-2.8444,0.1302
-1.8942,2.0495
-2.2228,-2.0658
-2.2578,1.955
-0.2919,-2.9632
-2.5667,0.30436
2.1147,-2.366
2.1534,-2.5822
-2.1695,1.7741
1.865,-2.1169
1.9844,2.2714
-0.098655,3.195
2.2639,-2.0858
2.0105,-2.3063
2.0973,-1.9172
2.4407,-1.9855
-0.058421,-3.1404
0.22496,2.476
0.12075,-2.7444
2.0762,-2.4268
-3.3075,-0.32931
2.0544,2.4443
0.15725,-2.7155
2.6147,-0.16077
1.6629,-1.7165
-2.5021,1.9119
0.28007,-3.0102
0.20186,-3.2213
-0.16422,-3.1949
0.20924,2.9293
-2.3144,-2.191
2.2261,2.3689
-2.1616,-1.7393
-0.22044,-2.9453
0.33644,-2.7997
2.2998,-2.0303
0.17167,2.7847
2.0439,-2.1914
1.4334,-2.1838
2.526,-2.1874
2.0417,-1.9321
0.42141,-3.1962
-3.3114,-0.20343
-1.9962,-2.1445
-0.4389,3.2137
-1.985,2.4326
-2.265,-2.4192
0.26235,3.6578
0.13096,-3.1048
2.2453,-2.265
-2.815,-0.2548
3.2151,-0.092665
2.906,-0.0060648
-2.2759,2.0742
-0.24479,-2.9995
-2.5644,0.081738
-2.4025,0.015064
1.9147,-1.8692
0.39346,-3.0491
-2.5119,-1.9008
2.3206,-2.0879
-0.2188,-2.7413
-1.4353,-1.8886
0.077494,2.7047
2.969,-0.022543
-3.1371,0.142
-0.2795,-2.6615
2.0743,1.9781
-3.0822,-0.37951
2.1484,-2.1559
-2.9397,-0.22592
0.42862,2.7285
-3.3366,0.59349
-2.0535,2.8068
-3.3429,-0.059673
-0.23194,-2.9052
2.286,-2.0467
-0.15886,-3.2164
2.2712,-2.5897
-1.8935,1.9591
-2.1035,-2.2495
0.19871,-2.9438
-2.2968,-2.4506
-1.9194,-2.2934
-0.21541,-2.8147
1.8563,-2.2378
-1.92,2.1381
-1.9937,2.2743
-3.2443,0.23278
-1.9577,-2.1195
0.47232,-3.2866
1.9572,1.9267
0.17466,-2.6
-2.3506,-2.2974
-2.435,-2.2218
-1.716,1.9161
2.0766,-2.1041
0.0093433,2.6358
-0.17628,2.937
0.084744,-3.232
1.8324,-2.0206
2.1711,-1.9361
-0.28764,-2.984
-2.4685,2.9174
-0.38193,-2.9307
-2.0535,-2.28
-0.017752,-2.5277
-0.13052,2.8679
-0.19358,-2.9033
-3.0498,0.486
-1.9833,-2.074
-0.08713,2.9943
2.0513,-2.0506
0.053469,-2.9448
2.0977,-2.1272
-0.02761,-3.084
-1.5681,2.0639
2.0779,-2.1319
1.5316,1.9337
2.5245,-2.3094
0.4073,2.8319
-0.05464,-2.7833
0.088804,3.1558
-2.7123,-0.097556
-0.03267,-2.9091
-2.2787,2.3686
0.16835,3.076
-2.1554,2.0611
-1.78,2.4072
2.7129,-0.26322
2.0248,-2.0944
-2.2842,2.2096
-3.0893,0.10166
-2.2093,-2.0758
0.5632,2.6301
-3.4685,0.23319
-3.3834,0.09159
2.0847,-2.1782
-2.8911,0.018424
2.0368,-2.0294
-2.1347,2.0219
-2.3933,-2.1676
-2.9435,-0.15255
-0.26126,-2.9428
0.23582,-3.3481
-3.3923,-0.023253
-2.0033,-1.9731
-3.1839,-0.49534
-2.8184,-0.37957
-3.0842,0.051356
-1.671,-2.1928
-2.3187,2.4369
-2.3457,-1.7897
2.303,-1.725
-1.6125,2.2518
-2.3402,2.6054
0.39268,-2.7555
-1.9221,-1.9478
-0.37238,-2.7556
2.5777,-2.0252
-2.0394,2.6547
-3.1254,-0.20064
0.26307,-3.1085
1.8549,-2.6088
-0.25824,-2.8029
-1.9549,1.9233
-2.2505,1.7613
1.9805,-2.2577
-1.9267,-2.2198
1.9765,-2.1636
-0.29403,-2.9339
1.9997,-2.153
-2.3926,-0.080915
-0.45872,-2.6578
-2.906,-0.36421
3.1117,0.1368
-3.0074,-0.11266
2.2288,-1.8054
-2.7872,-0.20268
1.8399,2.3155
-2.8184,0.099841
0.060436,-3.3694
1.7816,-1.8666
